aid,uid,label
2118,59368849,-1
1119,44561706,-1
454,37513731,-1
951,18970482,-1
411,10157166,-1
1291,6079573,-1
1119,47178385,-1
1530,52247565,-1
1201,60351479,-1
389,68067282,-1
411,37639970,-1
1119,7262282,-1
2013,52726219,-1
2050,5074037,-1
1415,47639750,-1
692,41135453,-1
206,15996036,-1
1605,2760056,-1
1918,76492669,-1
914,27100546,-1
1605,35289282,-1
1566,54003215,-1
914,40633530,-1
1140,78228961,-1
1931,15649046,-1
432,64902114,-1
561,40178185,-1
916,25249572,-1
411,81404647,-1
1119,54478506,-1
2197,72562175,-1
1291,1564031,-1
1950,73113223,1
311,46497057,-1
191,43550748,-1
1415,39230874,-1
432,44529589,-1
117,21420286,-1
1918,71562666,-1
2118,41584614,-1
692,71897613,-1
1291,27421015,-1
86,52679104,-1
1291,21056315,-1
692,55287242,-1
1970,45678259,-1
894,54821307,-1
1317,31259345,-1
1503,9058200,-1
914,35176873,-1
692,39519012,-1
191,33509773,-1
692,20925176,-1
903,20454832,-1
212,42187977,-1
1291,73766537,-1
1596,20577928,-1
1291,82506818,-1
311,4976612,-1
231,81556339,-1
1918,77010308,-1
561,51232672,-1
2201,62411855,-1
404,63350605,-1
1918,63854893,-1
692,58035388,-1
692,21112905,-1
191,70785235,-1
692,26948422,-1
699,6349225,-1
699,46922774,-1
117,61617026,-1
145,9132079,-1
1483,30073160,1
914,41137398,-1
311,12174574,-1
1841,50014759,1
1605,14963212,-1
692,61798300,-1
1140,60433840,-1
117,54546001,-1
136,15705359,-1
191,44361514,-1
471,880299,1
136,58331431,-1
932,18077162,1
389,54036605,-1
389,44475230,-1
145,65986247,-1
1566,5885083,-1
1119,37227481,-1
7,69462995,-1
117,70130188,1
302,35335264,1
1277,28644350,-1
1017,57952630,-1
1291,24580629,-1
1918,82484909,-1
647,37042228,-1
74,38655397,-1
1254,65174971,-1
1291,15207209,-1
692,35852819,-1
1566,53683240,-1
692,20194027,-1
1119,1977117,-1
853,36902084,-1
311,2552602,-1
914,39994212,-1
692,16232874,-1
1201,26597824,-1
411,75012895,-1
70,71006909,-1
792,23617607,-1
177,12724223,-1
916,38857856,-1
70,51656555,-1
411,29644107,-1
1790,59352696,-1
1291,1477279,-1
1716,77258146,-1
2031,6169648,-1
1407,57893221,-1
1468,76512797,-1
369,37272073,-1
1918,4480601,-1
1468,37846405,-1
692,42525452,-1
561,19301729,-1
1201,55632264,-1
692,20512788,-1
86,28624003,-1
1950,74164999,1
411,44605104,-1
432,70978434,-1
1407,39022735,-1
1468,27380927,-1
1781,34555794,-1
1918,52871079,-1
173,19222987,-1
1375,10308734,-1
1335,65629534,-1
1566,59364970,-1
692,32944919,-1
74,31557929,-1
1483,62124932,-1
914,75814899,-1
748,33718511,-1
681,21814947,-1
624,65464906,-1
914,41506490,-1
914,32227926,-1
411,45093428,-1
1291,26096866,-1
70,79835691,-1
1596,74875659,-1
12,974217,-1
1566,12318444,-1
916,19113590,-1
1027,37212149,-1
1749,5444979,-1
1749,46484054,-1
1468,4505796,-1
136,57042158,-1
2013,21341609,-1
561,55399273,-1
1918,42498227,-1
914,747368,-1
389,5320775,-1
206,71564236,-1
1566,43536739,-1
519,71959849,-1
411,46770949,-1
389,1588223,-1
1599,58075213,-1
792,65349065,-1
692,34724296,-1
1119,12589339,-1
561,66300810,-1
411,25828700,-1
1483,28220649,-1
1377,71542008,-1
1468,46200455,-1
1415,35069162,-1
1827,28553988,-1
117,40358278,-1
1021,45014186,-1
1291,41898211,1
1716,72126621,-1
74,7407599,-1
1202,11293902,-1
1379,55262229,-1
2066,59651955,-1
916,44307096,-1
1407,66720995,-1
1714,23783665,-1
1605,57220978,-1
1291,15030700,-1
846,79548938,-1
1566,74910542,-1
2205,30941424,-1
960,76439270,-1
12,5766212,-1
411,35394453,-1
117,37158492,-1
1566,10300416,-1
1749,66973662,1
692,9921276,-1
1291,68585666,-1
692,72833340,-1
231,78093802,-1
136,28296964,-1
286,33692392,-1
404,23331969,-1
1140,76340657,-1
1119,66608896,-1
1714,18720653,-1
1950,17383155,-1
1605,49201516,-1
1728,9753341,-1
1407,80388210,-1
2169,1026869,-1
2031,63519755,-1
692,16553907,-1
1950,23954962,1
369,38875410,-1
914,82221391,-1
454,79721701,-1
748,1231941,1
1918,56744513,1
966,74100496,-1
1119,51400731,-1
725,30537315,-1
117,66579248,-1
692,66894826,-1
1940,56409102,-1
1254,42996639,-1
561,67302590,-1
1716,58457560,-1
1530,26271578,1
1605,34202624,-1
389,80677786,-1
1379,15651941,-1
914,59933279,-1
1508,44894603,-1
311,62628992,-1
1254,32842150,-1
2048,9509138,-1
681,11908951,-1
2118,40716387,-1
302,60882255,-1
2013,57545085,-1
2031,67954497,-1
1468,42945565,-1
1338,40007088,1
1119,17408769,-1
389,11779103,-1
302,52599630,-1
660,22821682,-1
1950,3786807,-1
1940,58499303,-1
1429,30406028,-1
1119,37064244,-1
1415,37006168,-1
113,62528441,-1
1119,64028707,-1
1819,23014602,-1
286,18421063,-1
389,69853803,-1
692,22870030,-1
914,70090747,-1
2050,45220242,-1
1415,75921642,-1
1291,31529974,-1
692,66795967,-1
846,69253215,-1
692,81367754,-1
411,58500137,-1
420,49508027,-1
1023,51879666,-1
1605,13069461,-1
2118,20404400,-1
70,4935453,-1
765,70949415,-1
960,31380899,-1
389,28252330,-1
914,35117013,-1
1119,70856032,-1
1468,16111631,-1
113,1929809,1
914,53190187,-1
939,16303623,-1
1749,57977685,-1
692,56464998,-1
914,79136758,-1
725,11243721,-1
1140,33083149,-1
136,40620416,-1
74,33136398,-1
411,7718105,-1
369,38448968,-1
1508,41175472,-1
1962,3890550,-1
1119,44132123,-1
1566,16644449,-1
1871,63299927,-1
2048,35482852,-1
2118,14828369,-1
1781,29472690,-1
302,45780547,-1
191,22639580,-1
70,78126412,-1
1925,16336227,-1
145,41176751,-1
1596,44244645,-1
1140,46838815,-1
369,11501600,-1
117,74247373,-1
7,32642982,-1
966,69426390,-1
516,29252591,-1
561,66037053,1
2050,25530645,-1
70,45213303,-1
70,49263853,-1
311,80565857,-1
74,12567832,-1
1605,37392646,-1
173,7312346,-1
1291,41381646,-1
1781,25994592,-1
1605,15796467,1
2013,66392446,-1
1596,13799362,-1
2013,59437499,-1
389,500160,-1
411,43114029,-1
389,30023866,-1
1530,6691197,-1
692,71226203,-1
117,79486284,-1
846,42706720,-1
1201,28330711,-1
1377,41654472,-1
117,78382427,-1
692,25859213,-1
2118,63024317,-1
1605,66271771,-1
191,22895124,-1
1931,37739534,-1
1904,22761635,-1
2201,8424230,-1
1379,18708899,-1
389,32483766,-1
311,30043979,-1
1605,69141074,1
2013,26252996,-1
1714,20089106,-1
1605,7204339,-1
1468,34757881,-1
12,30019850,-1
692,44048860,-1
1379,31859100,-1
1950,39035127,-1
311,10257986,-1
136,3582249,-1
1894,65591683,1
1508,77784334,1
1970,75682923,-1
1483,46944210,-1
939,51199051,1
692,73780882,-1
561,77968038,-1
471,8674193,-1
1728,16836679,-1
692,3526034,-1
70,50351064,-1
1566,20250446,-1
914,48823077,-1
1918,52165979,-1
1894,72274459,-1
70,9650243,-1
727,79059764,-1
1407,54078418,-1
699,77692283,-1
1119,50005429,-1
1201,34775122,-1
206,78428205,-1
7,22394122,-1
18,78358606,1
12,24966265,-1
2013,75951031,1
725,36567250,-1
561,40742965,-1
1468,54919541,-1
136,4696041,-1
1468,34088514,1
916,79661726,1
2068,34935305,-1
1530,22436327,-1
1716,11468596,-1
1918,23398322,-1
1254,3974552,-1
914,30188407,-1
1415,20593129,-1
561,545397,-1
411,48693153,-1
369,61411678,-1
543,60669728,-1
404,28788986,-1
1566,37394013,-1
966,4687518,-1
311,48105889,-1
1119,51354500,-1
1827,37486071,-1
1291,8362759,-1
1182,61304293,-1
927,18827052,-1
1317,75973125,-1
1415,24784273,1
725,18234921,-1
1119,42191977,-1
1338,55561774,-1
191,43930829,-1
1635,52277045,1
12,35973956,-1
765,60643049,-1
18,3869751,-1
1468,37648915,-1
173,33324365,1
1605,1688491,-1
1254,60785628,1
1566,11534484,-1
1379,6114280,-1
1468,12096682,-1
1566,18615060,-1
404,79871932,-1
692,3619215,-1
543,79808719,-1
454,72515234,-1
1991,15892030,-1
516,51158973,-1
98,1846164,-1
411,6729988,-1
1107,80725408,1
692,52604628,1
1119,37359368,-1
853,17876995,-1
1379,68894807,-1
1027,20699161,-1
1021,78776923,-1
1904,32615251,-1
1566,7980593,-1
1044,68043128,-1
2050,51706750,-1
471,7563358,-1
725,27828163,-1
692,43517810,-1
1605,27454337,-1
1566,33929330,-1
432,2256815,-1
916,35698886,-1
1468,59426178,-1
692,63208691,-1
692,28379309,-1
1746,59698619,-1
1605,34229037,-1
1407,30419136,-1
86,57730124,-1
1950,71168764,-1
420,50983588,-1
389,7657430,-1
792,29307611,-1
846,26638270,-1
1950,33790370,-1
6,44382048,-1
681,47944389,-1
1407,55422015,-1
1918,35656734,-1
173,72323069,-1
1714,17412470,-1
1827,7414566,-1
2050,8945451,-1
1566,75833479,-1
561,37450881,-1
1379,47944695,-1
117,12274544,-1
1415,30304819,-1
1605,17092437,-1
792,45369363,-1
692,40375159,-1
1468,2992612,-1
286,8447391,-1
1871,26273972,1
1119,51407999,-1
136,61523517,-1
1379,13809376,-1
875,8985171,-1
1182,77043614,1
2112,21075783,-1
1119,27738608,-1
1119,21675093,-1
1605,46196734,-1
454,62774224,-1
389,37820419,-1
302,45639328,-1
74,50732419,-1
1415,55236699,-1
1119,73629342,-1
174,70766036,-1
748,40600565,1
1827,48760090,-1
1379,62244957,-1
286,66625498,-1
1215,147713,-1
411,48908587,-1
692,53235002,-1
1379,65426814,-1
1119,71208219,-1
411,58175162,-1
692,33705990,-1
369,3017662,-1
1918,71277783,-1
966,21841365,-1
1622,23821842,-1
561,12720742,-1
692,50615487,-1
432,60138162,-1
432,8738938,-1
2031,44607502,-1
212,10424930,-1
411,60145507,-1
2048,28714319,-1
411,32226476,-1
191,8077878,-1
1291,19934701,-1
1468,4186053,-1
748,30879223,-1
1140,44928515,-1
1317,52725984,-1
1415,68612940,-1
1503,71357086,-1
692,11984985,-1
1407,38789574,-1
846,18877109,-1
692,25650786,-1
1351,39531977,-1
369,28848417,-1
692,80571224,-1
939,24815027,-1
411,13254990,-1
164,2793794,-1
1021,70840841,-1
432,1452390,-1
914,18647226,-1
70,18642947,-1
191,81296163,-1
748,5309305,-1
1468,70764701,-1
471,69710939,-1
1566,17431789,1
1781,81305021,-1
1119,60373341,-1
914,17006213,-1
1017,50851495,-1
1468,51082937,-1
70,50529544,-1
1377,73177382,-1
1017,51858113,-1
894,26781926,-1
1950,26126533,-1
1379,28393961,-1
1781,68214364,-1
12,9812512,-1
692,60702480,-1
1119,47807524,-1
1483,40382040,-1
173,7932774,-1
12,61955955,-1
1468,10986308,-1
1468,72386641,-1
117,71714891,-1
1918,16669916,-1
692,71233705,-1
1503,14171474,-1
2118,47651650,-1
1119,52680731,-1
389,30185636,-1
1871,47183892,-1
1714,71788907,-1
1827,61408139,-1
1107,73870930,-1
177,1339871,-1
1827,72111816,-1
1530,59012468,-1
692,75923483,-1
699,30937955,-1
212,12501168,-1
1377,46023111,-1
231,25523643,-1
561,51399558,-1
543,67927403,-1
692,71271429,-1
432,72731635,-1
1407,3149075,-1
692,28372585,-1
1468,15855230,-1
12,27777203,-1
692,75645368,-1
1468,1119393,-1
1468,17282665,-1
173,3334662,-1
914,55935537,1
1415,26815804,-1
1596,10935217,-1
411,70638337,-1
471,77064008,-1
2154,51424601,-1
2118,13770483,-1
1827,65708656,-1
2118,4141596,-1
1291,68390868,-1
1940,80610602,-1
411,55985361,-1
1566,64460251,-1
1596,49766315,-1
70,78680025,-1
1566,9472240,-1
1918,1508400,-1
692,28923334,-1
411,22999807,-1
966,65458018,-1
1950,66283043,-1
692,60121503,-1
725,57969057,-1
561,79102506,-1
302,41199266,-1
411,59405196,-1
70,47128356,-1
70,38897421,-1
1407,9313722,-1
1468,37134847,-1
1530,75642693,-1
1379,48845844,-1
1379,80036779,-1
1918,24732154,-1
2044,20861502,-1
1716,7805236,-1
966,40818032,-1
454,7753228,-1
311,36273995,-1
792,28395554,-1
1966,15139081,-1
613,78980109,-1
1566,54625495,-1
1918,70527894,-1
699,55675018,-1
1338,45908621,-1
1379,10407424,-1
692,71559320,-1
1930,22243484,-1
561,76266078,-1
916,68801339,-1
1566,81823666,-1
1566,54241749,-1
1605,55678901,-1
966,57893081,-1
1379,60684633,-1
231,13982070,-1
302,75309063,-1
1468,20859369,-1
1171,63020823,-1
1182,70516636,-1
70,57105378,-1
369,55565252,-1
2118,32643855,-1
117,13170268,-1
792,741178,-1
1291,41782982,-1
846,57745067,1
1119,18643476,-1
1107,62501132,-1
1596,9541240,-1
561,44890527,-1
1599,32622927,-1
1119,7363511,-1
1918,29920936,-1
1746,55236181,-1
886,32250079,-1
1605,66233391,1
1596,18380765,-1
7,74304327,-1
191,48328174,-1
1950,29101071,-1
1918,61538268,-1
561,57910261,-1
1508,244080,-1
1781,41719991,-1
792,76229962,-1
561,63585694,-1
2031,31949333,-1
1415,21494201,-1
1530,66125259,-1
117,9950372,-1
692,76487449,-1
1379,26538175,-1
174,50094631,-1
692,69296077,-1
1599,17699893,-1
191,24109104,-1
692,27358331,-1
231,11059256,-1
846,81219353,1
1415,57563613,-1
916,42475739,-1
1622,20502299,-1
311,60053390,-1
748,18435873,-1
173,75239880,-1
117,22291169,-1
932,12335128,-1
692,49190891,-1
411,49026261,-1
1119,44458356,-1
1596,52118679,-1
1449,79528377,-1
1622,54644482,-1
2205,51825415,-1
411,73201146,-1
1998,12826389,-1
1483,30367165,-1
411,71889372,-1
404,15397585,-1
1930,53725532,-1
404,43963684,-1
1338,22412480,-1
1716,45621382,-1
145,29747984,-1
173,5067359,-1
1596,56840035,-1
1566,55141752,-1
725,44021702,-1
1085,9841704,-1
977,52042734,1
1140,58124838,-1
914,79775010,-1
231,72714687,-1
2154,81864570,-1
1379,46304670,-1
894,65447087,-1
1530,17526185,-1
7,55641022,-1
205,77074694,-1
692,52593290,-1
74,56503069,-1
1950,45659640,-1
692,49130660,-1
1119,22836777,-1
692,47839906,-1
916,73895581,-1
727,66324368,-1
1468,64529676,-1
1950,3372353,-1
1377,44646548,-1
191,56752988,-1
70,22922459,-1
1483,59709795,-1
231,14726836,-1
725,72218922,-1
432,10375922,-1
1496,21393776,-1
1566,14050184,-1
117,76238007,-1
692,12826921,-1
1119,35815026,-1
692,14746168,-1
1291,60608876,-1
1377,49993465,-1
1119,34933020,-1
206,34691004,-1
136,40379284,-1
561,75150771,-1
765,37978295,-1
2054,38104421,-1
2031,1937048,1
1605,36224841,-1
1375,18800329,-1
1407,13822954,-1
727,39117188,-1
1379,4065823,-1
311,63117496,-1
74,81962314,-1
1918,16285583,1
1596,22899866,-1
792,79042639,-1
914,1337679,-1
1483,33529739,-1
1566,19721537,-1
2031,59768947,-1
1970,66700582,-1
692,79720733,-1
1468,9281065,-1
191,71531102,-1
692,81111147,-1
1107,61485751,-1
411,31286936,-1
2118,51856597,-1
1749,50533554,-1
748,31696465,-1
411,47642379,-1
1714,51218202,-1
98,71833612,-1
1379,34617178,-1
1119,50233389,-1
2050,32170444,-1
1119,71215191,-1
1407,44349798,-1
1415,65762880,-1
846,13156023,-1
1057,10028462,-1
206,78568378,-1
411,9389719,-1
1119,27539713,-1
1057,9697515,-1
136,2482579,-1
1635,77338996,-1
1918,52875363,-1
136,16600778,-1
231,64359352,-1
70,17275833,-1
1119,30549641,-1
692,64289906,-1
1918,80207423,-1
692,1192955,-1
231,69972025,-1
2031,80186924,-1
966,32254039,1
647,36829950,-1
302,18155154,-1
369,35823509,-1
1291,77201922,-1
1950,62239899,-1
1530,27554928,-1
454,11587039,1
1119,18098751,1
1379,49313512,1
136,38572019,-1
411,13943102,-1
136,24590368,-1
748,47995091,-1
1622,56116177,-1
302,53421342,-1
231,57869264,1
389,40865038,-1
311,41538738,-1
471,7508942,-1
432,39854390,-1
1415,53636120,-1
145,14077771,-1
1635,4512956,-1
1530,45381388,-1
561,19989542,-1
1377,44365491,-1
1468,52500178,-1
1291,56578663,-1
2013,32334715,-1
846,11743382,-1
1017,37641553,-1
191,26053867,-1
1904,42990344,-1
121,65823782,-1
894,56579102,-1
2031,49077773,-1
389,67980521,-1
914,42886659,-1
960,26049179,-1
231,13802821,1
692,78492229,-1
1291,24066101,-1
765,59792171,-1
914,57177520,-1
450,14236215,-1
191,69463373,-1
432,15416354,-1
966,32366466,-1
692,10253562,-1
1622,80466327,-1
302,77036100,-1
692,47657692,-1
411,23390019,-1
411,42759816,-1
519,2249995,-1
191,49725916,-1
561,28958784,-1
1119,69641610,-1
561,5468501,-1
1819,34388724,-1
725,11533299,-1
561,74261903,-1
2118,27139039,-1
914,82345937,-1
2031,51669204,-1
1566,79900367,-1
1530,72276318,-1
692,2731143,-1
1119,40243104,-1
927,35610394,-1
1918,13936502,-1
432,24207688,-1
1291,44554055,-1
1566,52585479,-1
1468,27932368,-1
688,79126037,-1
1596,40292338,-1
70,49203401,-1
692,66649587,-1
951,23589109,-1
1468,515929,-1
1291,54420343,1
692,26612709,-1
699,45292734,-1
686,1785768,-1
1566,75840824,-1
561,39022709,-1
692,27183136,-1
212,50257717,-1
1140,54057216,-1
206,26204124,-1
1819,68776429,-1
1781,73766429,-1
1338,8229041,-1
692,25806589,-1
1057,27413803,-1
191,80667662,-1
1202,74966653,-1
561,24805590,-1
70,63388975,-1
1530,53535547,-1
70,20352196,-1
1254,42304815,-1
411,552498,-1
966,19051094,-1
1605,57859813,-1
692,13357311,-1
1483,12856948,-1
748,27087991,-1
1254,45787775,-1
369,74592941,-1
1622,16895523,-1
1918,63811964,-1
411,54320891,-1
1291,75183750,-1
2050,67047552,-1
1566,34138004,-1
389,59748190,-1
914,36162185,-1
1415,30214461,-1
1407,5197024,-1
1950,67288430,-1
1910,39881645,-1
1291,24971745,-1
12,80439460,-1
1202,74716661,-1
1599,35458504,-1
1230,69265062,-1
1904,72901682,-1
1284,75894455,-1
1605,60826147,-1
1377,68571987,-1
725,4681755,-1
70,58756763,-1
2013,42518155,-1
1596,49430957,-1
212,10400201,-1
1622,72826786,-1
191,2804423,-1
145,38330636,-1
136,58837576,-1
914,51748745,-1
1377,10331650,1
1468,52548391,-1
1566,80241899,-1
561,8409530,-1
117,23927571,-1
1468,59629935,1
1962,50798285,-1
1017,43787956,-1
1407,53670426,-1
529,59942304,-1
1605,70111057,-1
846,66989923,-1
1841,35506135,-1
692,50173078,-1
136,52491489,-1
1407,68584461,-1
2031,18695824,1
932,17830340,-1
1375,65520443,-1
411,33263043,-1
1215,64116154,-1
1021,14261953,-1
471,40409166,-1
727,26003007,-1
1468,31787055,-1
1338,72541428,-1
1566,78062213,-1
205,43284520,-1
173,69708506,-1
2013,62448478,-1
70,4011816,-1
1338,4559437,-1
1468,75713782,-1
1622,29168009,-1
1950,77345239,-1
1566,72192725,-1
1215,58458164,1
1566,53841324,1
404,7743794,-1
70,74680151,-1
1119,57176237,-1
1119,55792529,-1
1918,1673965,-1
1119,21354113,-1
1379,37948356,-1
1317,16722630,-1
1119,80560675,-1
1291,39651294,-1
966,66908893,-1
1468,51500154,-1
1254,64945775,-1
2031,45935457,-1
174,56970361,-1
191,7978773,-1
519,46587452,-1
1918,21439336,-1
389,8520672,-1
1140,23025036,-1
894,58425580,-1
121,29213052,-1
2031,75800319,-1
1021,65513843,-1
914,56471183,-1
206,11601316,-1
1407,32023553,-1
1119,25085901,-1
404,37001570,-1
311,81812046,-1
1605,2607644,-1
1119,45113637,-1
692,74132377,-1
1254,8387065,-1
1918,14314812,-1
932,10330218,-1
70,50265176,-1
1605,75870849,-1
1449,57427766,-1
1716,3601292,-1
692,55169235,-1
1596,24599224,1
727,53355226,-1
1350,5162419,-1
561,51514606,-1
765,51702023,-1
1468,4251382,-1
1918,53274740,-1
389,7463012,-1
725,30469495,-1
389,27600033,-1
70,10697154,-1
1596,15726908,-1
914,50930480,-1
1291,26522705,-1
846,81888630,-1
1291,43518813,-1
70,60773986,-1
1317,4568785,-1
191,3957650,-1
411,54132475,-1
1827,6002901,-1
1468,42537539,-1
1119,73675712,-1
1841,48331060,-1
432,57424423,-1
1468,28125717,-1
1918,31924938,-1
136,32956338,-1
1017,20850516,-1
1508,24059103,-1
765,36866897,-1
18,34626015,-1
1291,78635693,-1
177,37409772,-1
369,62340247,-1
1291,4427639,1
561,37869105,-1
699,67917939,-1
1918,8186067,-1
1119,3390905,-1
117,43840115,-1
1566,9773505,-1
70,10071847,-1
286,65951526,-1
1407,8337128,-1
692,54088761,-1
727,39077627,-1
561,74232835,-1
914,62729787,-1
1605,54899966,-1
411,3311002,1
1377,16459766,-1
191,82059949,-1
1530,6057664,1
1894,71601963,-1
894,32185804,-1
2066,32380262,-1
1507,29207527,-1
1468,17704503,-1
1714,21194341,-1
1930,6576286,-1
1530,6959496,-1
1415,49549742,-1
2118,56546115,-1
692,73729896,-1
853,28199517,-1
1918,77638093,-1
914,26493919,1
1350,5763026,-1
